 -0.433131635              43  0.720930219      0.348837197       4.65116501E-02
   2.96330452E-03         346  0.612716734      0.297687858       8.95953774E-02
  0.439058185             952  0.525210083      0.341386557      0.133403361    
  0.875153065            1517  0.480553716      0.350692153      0.168754116    
   1.31124806            1563  0.394753665      0.423544466      0.181701854    
   1.74734282             919  0.298150152      0.470076174      0.231773660    
   2.18343782             282  0.187943265      0.439716309      0.372340411    
   2.61953282              49  0.102040820      0.489795923      0.408163279    
