 z coord_comovil dist_luminosa dist_angular 
  0.104000032         434.776733         479.993530         393.819458    
  0.105000034         438.852356         484.931854         397.151459    
  0.106000036         442.925995         489.876160         400.475555    
  0.107000038         446.997498         494.826233         403.791779    
  0.108000040         451.067047         499.782318         407.100189    
  0.109000042         455.134613         504.744354         410.400909    
  0.110000044         459.200134         509.712158         413.693787    
  0.111000046         463.263550         514.685852         416.978882    
  0.112000048         467.325012         519.665405         420.256317    
  0.113000050         471.384430         524.650879         423.525970    
  0.114000052         475.441803         529.642212         426.787964    
  0.115000054         479.497101         534.639282         430.042236    
  0.116000056         483.550446         539.642334         433.288910    
  0.117000058         487.601685         544.651123         436.527863    
  0.118000060         491.651001         549.665771         439.759369    
  0.119000062         495.698090         554.686218         442.983093    
  0.120000064         499.743317         559.712585         446.199341    
  0.121000066         503.786377         564.744568         449.408020    
  0.122000068         507.827515         569.782532         452.609131    
  0.123000070         511.866638         574.826172         455.802887    
  0.124000072         515.903564         579.875671         458.988892    
  0.125000075         519.938599         584.931030         462.167603    
  0.126000077         523.971558         589.991943         465.338837    
  0.127000079         528.002502         595.058899         468.502625    
  0.128000081         532.031372         600.131348         471.659027    
  0.129000083         536.058228         605.209717         474.807922    
  0.130000085         540.083008         610.293884         477.949493    
  0.131000087         544.105713         615.383606         481.083679    
  0.132000089         548.126343         620.479065         484.210510    
  0.133000091         552.145020         625.580383         487.330048    
  0.134000093         556.161682         630.687317         490.442352    
  0.135000095         560.176270         635.800171         493.547363    
  0.136000097         564.188843         640.918640         496.645020    
  0.137000099         568.199280         646.042664         499.735474    
  0.138000101         572.207703         651.172424         502.818634    
  0.139000103         576.214050         656.307861         505.894684    
  0.140000105         580.218506         661.449219         508.963562    
  0.141000107         584.220825         666.596008         512.025208    
  0.142000109         588.221069         671.748596         515.079773    
  0.143000111         592.219360         676.906799         518.127136    
  0.144000113         596.215454         682.070496         521.167358    
  0.145000115         600.209534         687.239929         524.200439    
  0.146000117         604.201660         692.415222         527.226562    
  0.147000119         608.191711         697.596008         530.245605    
  0.148000121         612.179749         702.782410         533.257568    
  0.149000123         616.165649         707.974365         536.262451    
  0.150000125         620.149475         713.171997         539.260376    
  0.151000127         624.131287         718.375183         542.251282    
  0.152000129         628.111023         723.584045         545.235168    
  0.153000131         632.088867         728.798523         548.212280    
  0.154000133         636.064514         734.018555         551.182312    
  0.155000135         640.038086         739.244141         554.145508    
  0.156000137         644.009644         744.475281         557.101685    
  0.157000139         647.979248         749.712097         560.051086    
  0.158000141         651.946716         754.954407         562.993652    
  0.159000143         655.912109         760.202271         565.929260    
  0.160000145         659.875488         765.455627         568.858154    
  0.161000147         663.836853         770.714661         571.780151    
  0.162000149         667.796082         775.979187         574.695374    
  0.163000152         671.753296         781.249146         577.603821    
  0.164000154         675.708374         786.524658         580.505371    
  0.165000156         679.661560         791.805786         583.400391    
  0.166000158         683.612549         797.092346         586.288574    
  0.167000160         687.561584         802.384521         589.170105    
  0.168000162         691.508484         807.682007         592.044800    
  0.169000164         695.453369         812.985046         594.912964    
  0.170000166         699.396179         818.293640         597.774353    
  0.171000168         703.336914         823.607605         600.629211    
  0.172000170         707.275696         828.927185         603.477478    
  0.173000172         711.212158         834.252014         606.318848    
  0.174000174         715.146790         839.582397         609.153931    
  0.175000176         719.079468         844.918457         611.982422    
  0.176000178         723.009766         850.259521         614.804138    
  0.177000180         726.938171         855.606384         617.619385    
  0.178000182         730.864563         860.958679         620.428223    
  0.179000184         734.788818         866.316162         623.230530    
  0.180000186         738.711060         871.679138         626.026184    
  0.181000188         742.631226         877.047729         628.815491    
  0.182000190         746.549255         882.421387         631.598267    
  0.183000192         750.465393         887.800659         634.374695    
  0.184000194         754.379395         893.185364         637.144592    
  0.185000196         758.291321         898.575378         639.908142    
  0.186000198         762.201233         903.970886         642.665283    
  0.187000200         766.109070         909.371582         645.416138    
  0.188000202         770.014709         914.777649         648.160461    
  0.189000204         773.918396         920.189148         650.898438    
  0.190000206         777.820007         925.605896         653.630188    
  0.191000208         781.719604         931.028259         656.355530    
  0.192000210         785.617065         936.455688         659.074646    
  0.193000212         789.512634         941.888733         661.787476    
  0.194000214         793.405945         947.326904         664.493958    
  0.195000216         797.297180         952.770325         667.194275    
  0.196000218         801.186523         958.219299         669.888306    
  0.197000220         805.073669         963.673462         672.576050    
  0.198000222         808.958801         969.132812         675.257629    
  0.199000224         812.841919         974.597656         677.933105    
  0.200000226         816.722900         980.067749         680.602234    
  0.201000229         820.601807         985.542847         683.265320    
  0.202000231         824.478760         991.023682         685.922302    
  0.203000233         828.353455         996.509399         688.572998    
  0.204000235         832.226257         1002.00055         691.217712    
  0.205000237         836.096863         1007.49701         693.856140    
  0.206000239         839.965393         1012.99841         696.488586    
  0.207000241         843.832031         1018.50549         699.114990    
  0.208000243         847.696655         1024.01770         701.735535    
  0.209000245         851.559021         1029.53503         704.349792    
  0.210000247         855.419312         1035.05762         706.957947    
  0.211000249         859.277588         1040.58533         709.560242    
  0.212000251         863.133850         1046.11841         712.156494    
  0.213000253         866.987976         1051.65662         714.746704    
  0.214000255         870.840088         1057.19995         717.331055    
  0.215000257         874.690063         1062.74866         719.909363    
  0.216000259         878.538086         1068.30273         722.481812    
  0.217000261         882.383972         1073.86145         725.048340    
  0.218000263         886.227905         1079.42578         727.608948    
  0.219000265         890.069580         1084.99512         730.163574    
  0.220000267         893.909241         1090.56958         732.712341    
  0.221000269         897.746887         1096.14929         735.255188    
  0.222000271         901.582520         1101.73413         737.792419    
  0.223000273         905.416016         1107.32397         740.323608    
  0.224000275         909.247437         1112.91907         742.849060    
  0.225000277         913.076904         1118.51953         745.368774    
  0.226000279         916.904114         1124.12476         747.882446    
